outcome_id,system_id,decision_date,decision_taken,expected_5y_cost_eur,actual_5y_cost_proxy_eur,expected_risk_reduction,observed_risk_reduction,cost_variance_pct,outcome_quality,delay_months,vendor_pressure_outcome,lessons_learned
OUT00011836,SYS0011001,2023-04-19,Exit / Decommission,7781.82,8057.24,45,40.9,3.5,Strong,0,Negotiated,Entitlement evidence improved negotiation position.
OUT00011837,SYS0003822,2022-05-12,Exit / Decommission,6892.31,6157.6,45,36.6,-10.7,Strong,2,Negotiated,Compensating controls reduced upgrade urgency.
OUT00011838,SYS0005056,2026-03-19,Exit / Decommission,2481.51,3209.28,45,53.7,29.3,Good,6,Delayed,Vendor claim was partially valid.
OUT00011839,SYS0007806,2022-12-02,Exit / Decommission,18673.87,20370.71,45,43.4,9.1,Strong,5,Reduced,Business owner alignment delayed execution.
OUT00011840,SYS0010632,2024-01-30,Exit / Decommission,47195.32,53971.21,45,51.2,14.4,Strong,0,Escalated,Business owner alignment delayed execution.
OUT00011841,SYS0007730,2026-05-25,Exit / Decommission,5331.79,7959.64,45,50.3,49.3,Strong,5,Reduced,Integration complexity was underestimated.
OUT00011842,SYS0010989,2024-08-17,Exit / Decommission,2380.09,2834.84,45,32.8,19.1,Good,3,Negotiated,Business owner alignment delayed execution.
OUT00011843,SYS0000528,2022-06-28,Exit / Decommission,1238.11,1060.5,45,52.0,-14.3,Strong,0,Avoided,Integration complexity was underestimated.
OUT00011844,SYS0008635,2026-02-28,Exit / Decommission,1871.52,3045.67,45,29.4,62.7,Mixed,0,Negotiated,Compensating controls reduced upgrade urgency.
OUT00011845,SYS0011412,2026-04-08,Exit / Decommission,469.38,483.61,45,52.3,3.0,Strong,0,Negotiated,Compensating controls reduced upgrade urgency.
OUT00011846,SYS0010523,2024-07-17,Exit / Decommission,4326.03,4370.45,45,37.9,1.0,Strong,4,Accepted,Dependency blast radius drove final sequencing.
OUT00011847,SYS0003109,2025-09-12,Exit / Decommission,1988.95,1741.22,45,24.9,-12.5,Good,0,Delayed,Business owner alignment delayed execution.
OUT00011848,SYS0009294,2022-05-07,Exit / Decommission,1167.58,1286.03,45,29.7,10.1,Good,4,Delayed,Business owner alignment delayed execution.
OUT00011849,SYS0003652,2023-11-09,Exit / Decommission,8245.73,16131.72,45,54.9,95.6,Mixed,1,Accepted,Compensating controls reduced upgrade urgency.
OUT00011850,SYS0007652,2025-01-13,Exit / Decommission,16286.36,14172.07,45,21.7,-13.0,Good,0,Delayed,Dependency blast radius drove final sequencing.
OUT00011851,SYS0002928,2023-12-29,Exit / Decommission,3620.74,2922.61,45,35.3,-19.3,Strong,5,Reduced,Business owner alignment delayed execution.
OUT00011852,SYS0010790,2025-12-23,Exit / Decommission,12029.41,13817.5,45,66.3,14.9,Strong,7,Escalated,Integration complexity was underestimated.
OUT00011853,SYS0007185,2025-07-23,Exit / Decommission,941.07,765.01,45,41.8,-18.7,Good,0,Reduced,Vendor claim was partially valid.
OUT00011854,SYS0000882,2024-09-27,Exit / Decommission,10337.16,13081.59,45,39.3,26.5,Strong,9,Escalated,Integration complexity was underestimated.
OUT00011855,SYS0010997,2022-06-07,Exit / Decommission,740.63,797.28,45,27.9,7.6,Strong,0,Negotiated,Dependency blast radius drove final sequencing.
OUT00011856,SYS0003422,2026-06-20,Exit / Decommission,5652.28,5265.52,45,50.5,-6.8,Strong,7,Reduced,Compensating controls reduced upgrade urgency.
OUT00011857,SYS0007742,2024-05-29,Exit / Decommission,4201.87,4348.34,45,45.1,3.5,Strong,0,Escalated,Entitlement evidence improved negotiation position.
OUT00011858,SYS0003794,2025-08-17,Exit / Decommission,2947.9,3818.03,45,35.2,29.5,Good,2,Escalated,Vendor claim was partially valid.
OUT00011859,SYS0011048,2022-07-29,Exit / Decommission,1141.44,1007.38,45,46.7,-11.7,Strong,5,Negotiated,Compensating controls reduced upgrade urgency.
OUT00011860,SYS0007017,2022-01-03,Exit / Decommission,8699.6,11969.37,45,48.3,37.6,Good,3,Negotiated,Compensating controls reduced upgrade urgency.
OUT00011861,SYS0009655,2026-04-22,Hybrid Transformation,26023.02,31110.53,34,34.0,19.6,Good,3,Avoided,Vendor claim was partially valid.
OUT00011862,SYS0005936,2023-06-24,Exit / Decommission,6319.99,8430.35,45,50.4,33.4,Good,8,Accepted,Entitlement evidence improved negotiation position.
OUT00011863,SYS0008210,2022-11-11,Exit / Decommission,3280.96,3443.62,45,55.9,5.0,Strong,0,Accepted,Entitlement evidence improved negotiation position.
OUT00011864,SYS0006890,2022-10-07,Exit / Decommission,1327.3,1706.26,45,29.9,28.6,Mixed,0,Negotiated,Integration complexity was underestimated.
OUT00011865,SYS0001392,2025-11-25,Exit / Decommission,1635.35,2970.32,45,54.6,81.6,Good,0,Delayed,Business owner alignment delayed execution.
OUT00011866,SYS0002049,2024-01-02,Exit / Decommission,702.45,590.37,45,58.5,-16.0,Strong,5,Negotiated,Integration complexity was underestimated.
OUT00011867,SYS0004214,2025-07-22,Exit / Decommission,13313.76,22745.52,45,51.5,70.8,Mixed,6,Negotiated,Vendor claim was partially valid.
OUT00011868,SYS0000223,2023-01-09,Exit / Decommission,3226.36,5070.34,45,47.0,57.2,Good,0,Avoided,Entitlement evidence improved negotiation position.
OUT00011869,SYS0010118,2023-11-13,Exit / Decommission,381.8,569.26,45,59.6,49.1,Good,0,Escalated,Business owner alignment delayed execution.
OUT00011870,SYS0005113,2026-06-27,Exit / Decommission,62976.58,71821.53,45,45.7,14.0,Good,3,Negotiated,Entitlement evidence improved negotiation position.
OUT00011871,SYS0003006,2024-02-18,Extend Independent Support,84637.99,98108.25,22,23.9,15.9,Good,5,Negotiated,Compensating controls reduced upgrade urgency.
OUT00011872,SYS0004019,2023-05-08,Exit / Decommission,5090.93,5390.87,45,46.8,5.9,Strong,2,Accepted,Entitlement evidence improved negotiation position.
OUT00011873,SYS0002984,2023-03-17,Exit / Decommission,12455.36,9784.77,45,44.2,-21.4,Strong,0,Negotiated,Vendor claim was partially valid.
OUT00011874,SYS0000873,2026-02-04,Exit / Decommission,9898.98,10521.22,45,43.6,6.3,Strong,1,Reduced,Dependency blast radius drove final sequencing.
OUT00011875,SYS0002113,2022-01-23,Hybrid Transformation,8576.65,7958.98,34,20.3,-7.2,Strong,5,Reduced,Dependency blast radius drove final sequencing.
OUT00011876,SYS0002354,2025-07-24,Extend Independent Support,303981.04,328258.84,22,33.8,8.0,Good,5,Reduced,Business owner alignment delayed execution.
OUT00011877,SYS0001071,2023-05-08,Exit / Decommission,4251.78,4414.49,45,35.8,3.8,Strong,0,Escalated,Integration complexity was underestimated.
OUT00011878,SYS0004776,2023-02-09,Exit / Decommission,7915.82,9625.84,45,49.9,21.6,Strong,0,Delayed,Compensating controls reduced upgrade urgency.
OUT00011879,SYS0008117,2024-02-27,Exit / Decommission,3179.41,2130.9,45,45.1,-33.0,Strong,0,Avoided,Integration complexity was underestimated.
OUT00011880,SYS0007619,2024-04-12,Exit / Decommission,1252.79,1355.51,45,51.7,8.2,Strong,3,Negotiated,Compensating controls reduced upgrade urgency.
OUT00011881,SYS0007434,2023-09-26,Exit / Decommission,5868.29,5368.5,45,38.5,-8.5,Strong,5,Delayed,Entitlement evidence improved negotiation position.
OUT00011882,SYS0001229,2024-01-12,Exit / Decommission,1265.21,1041.41,45,49.7,-17.7,Strong,0,Avoided,Integration complexity was underestimated.
OUT00011883,SYS0004980,2023-10-09,Exit / Decommission,3812.78,4692.48,45,40.6,23.1,Strong,6,Avoided,Entitlement evidence improved negotiation position.
OUT00011884,SYS0008129,2025-10-16,Exit / Decommission,2103.87,2277.49,45,52.0,8.3,Strong,6,Negotiated,Entitlement evidence improved negotiation position.
OUT00011885,SYS0002373,2024-05-05,Exit / Decommission,10312.84,8117.89,45,46.3,-21.3,Strong,2,Escalated,Compensating controls reduced upgrade urgency.
OUT00011886,SYS0003624,2026-07-02,Exit / Decommission,2377.77,3760.06,45,39.8,58.1,Good,0,Avoided,Business owner alignment delayed execution.
OUT00011887,SYS0007387,2026-06-05,Exit / Decommission,7334.77,7607.24,45,49.0,3.7,Strong,1,Delayed,Compensating controls reduced upgrade urgency.
OUT00011888,SYS0005802,2024-11-18,Exit / Decommission,4277.5,5761.28,45,52.7,34.7,Strong,2,Accepted,Dependency blast radius drove final sequencing.
OUT00011889,SYS0000730,2022-04-03,Exit / Decommission,715.39,655.35,45,39.9,-8.4,Strong,0,Escalated,Business owner alignment delayed execution.
OUT00011890,SYS0009988,2025-06-20,Exit / Decommission,6000.11,6700.84,45,39.1,11.7,Strong,8,Reduced,Compensating controls reduced upgrade urgency.
OUT00011891,SYS0009799,2022-12-21,Exit / Decommission,2389.22,2350.97,45,44.3,-1.6,Strong,0,Negotiated,Entitlement evidence improved negotiation position.
OUT00011892,SYS0010198,2026-04-25,Exit / Decommission,2792.69,2216.89,45,41.5,-20.6,Strong,0,Accepted,Entitlement evidence improved negotiation position.
OUT00011893,SYS0006882,2024-01-04,Exit / Decommission,9307.57,11292.13,45,60.3,21.3,Strong,0,Avoided,Compensating controls reduced upgrade urgency.
OUT00011894,SYS0007446,2025-11-20,Exit / Decommission,4975.49,4751.47,45,49.4,-4.5,Strong,0,Delayed,Integration complexity was underestimated.
OUT00011895,SYS0011406,2025-11-26,Exit / Decommission,3617.75,3153.14,45,41.2,-12.8,Strong,0,Escalated,Business owner alignment delayed execution.
OUT00011896,SYS0005188,2025-12-22,Exit / Decommission,8903.98,6987.78,45,35.4,-21.5,Strong,3,Delayed,Business owner alignment delayed execution.
OUT00011897,SYS0003799,2024-03-23,Exit / Decommission,8970.02,8463.11,45,41.7,-5.7,Strong,0,Accepted,Business owner alignment delayed execution.
OUT00011898,SYS0003773,2024-01-18,Exit / Decommission,72906.93,76483.45,45,45.1,4.9,Strong,4,Avoided,Compensating controls reduced upgrade urgency.
OUT00011899,SYS0003967,2023-11-27,Exit / Decommission,7489.48,9314.44,45,42.7,24.4,Strong,4,Accepted,Dependency blast radius drove final sequencing.
OUT00011900,SYS0009147,2023-05-12,Exit / Decommission,2225.15,1683.82,45,45.3,-24.3,Strong,3,Negotiated,Business owner alignment delayed execution.
OUT00011901,SYS0005552,2022-04-17,Exit / Decommission,3408.38,3020.05,45,42.8,-11.4,Strong,0,Negotiated,Dependency blast radius drove final sequencing.
OUT00011902,SYS0000004,2025-12-22,Exit / Decommission,5372.15,4222.72,45,66.7,-21.4,Strong,6,Reduced,Integration complexity was underestimated.
OUT00011903,SYS0004704,2022-05-03,Exit / Decommission,3305.03,3939.95,45,55.8,19.2,Good,0,Negotiated,Vendor claim was partially valid.
OUT00011904,SYS0001253,2022-02-08,Exit / Decommission,5500.43,6045.05,45,59.0,9.9,Strong,0,Delayed,Entitlement evidence improved negotiation position.
OUT00011905,SYS0006941,2026-02-15,Exit / Decommission,8725.93,11661.67,45,43.6,33.6,Mixed,5,Reduced,Entitlement evidence improved negotiation position.
OUT00011906,SYS0007651,2024-06-11,Exit / Decommission,1534.12,1017.33,45,47.1,-33.7,Strong,8,Accepted,Dependency blast radius drove final sequencing.
OUT00011907,SYS0009586,2024-03-26,Extend Independent Support,71941.52,74279.12,22,21.3,3.2,Strong,0,Negotiated,Entitlement evidence improved negotiation position.
OUT00011908,SYS0007169,2026-04-11,Exit / Decommission,12035.31,13950.75,45,38.1,15.9,Strong,5,Negotiated,Compensating controls reduced upgrade urgency.
OUT00011909,SYS0002151,2025-09-21,Exit / Decommission,10279.11,6292.99,45,47.5,-38.8,Good,6,Reduced,Business owner alignment delayed execution.
OUT00011910,SYS0004793,2024-05-31,Exit / Decommission,3076.24,3338.37,45,62.0,8.5,Strong,0,Escalated,Business owner alignment delayed execution.
OUT00011911,SYS0009702,2025-09-23,Exit / Decommission,142.38,123.53,45,37.3,-13.2,Good,2,Delayed,Integration complexity was underestimated.
OUT00011912,SYS0001293,2022-04-18,Exit / Decommission,2957.94,3041.56,45,41.3,2.8,Good,7,Reduced,Dependency blast radius drove final sequencing.
OUT00011913,SYS0009155,2024-03-10,Exit / Decommission,266.52,294.74,45,41.8,10.6,Strong,0,Accepted,Integration complexity was underestimated.
OUT00011914,SYS0000679,2025-08-13,Exit / Decommission,1719.9,1827.29,45,53.1,6.2,Strong,7,Reduced,Vendor claim was partially valid.
OUT00011915,SYS0006814,2024-06-15,Exit / Decommission,3560.33,3203.49,45,40.8,-10.0,Good,4,Delayed,Integration complexity was underestimated.
OUT00011916,SYS0009035,2025-11-13,Exit / Decommission,3964.07,4101.4,45,41.3,3.5,Strong,6,Escalated,Vendor claim was partially valid.
OUT00011917,SYS0007443,2025-11-08,Exit / Decommission,20989.6,17799.37,45,51.1,-15.2,Strong,11,Escalated,Integration complexity was underestimated.
OUT00011918,SYS0008083,2025-08-25,Exit / Decommission,13268.42,14598.16,45,16.8,10.0,Good,7,Accepted,Business owner alignment delayed execution.
OUT00011919,SYS0008034,2025-01-03,Exit / Decommission,5161.35,3905.33,45,52.3,-24.3,Good,0,Negotiated,Vendor claim was partially valid.
OUT00011920,SYS0007351,2024-11-01,Exit / Decommission,3630.64,3803.31,45,60.3,4.8,Strong,8,Reduced,Compensating controls reduced upgrade urgency.
OUT00011921,SYS0008442,2022-08-21,Exit / Decommission,7735.31,9188.8,45,33.6,18.8,Strong,0,Reduced,Dependency blast radius drove final sequencing.
OUT00011922,SYS0001592,2022-02-25,Exit / Decommission,4603.93,3132.0,45,32.4,-32.0,Strong,0,Delayed,Dependency blast radius drove final sequencing.
OUT00011923,SYS0011228,2025-03-24,Exit / Decommission,6490.68,5918.5,45,44.4,-8.8,Strong,5,Accepted,Compensating controls reduced upgrade urgency.
OUT00011924,SYS0002338,2025-08-14,Exit / Decommission,2567.27,2290.36,45,45.1,-10.8,Strong,6,Avoided,Compensating controls reduced upgrade urgency.
OUT00011925,SYS0000791,2023-08-19,Exit / Decommission,6670.25,6765.98,45,45.7,1.4,Strong,1,Escalated,Business owner alignment delayed execution.
OUT00011926,SYS0006615,2022-11-29,Exit / Decommission,2959.56,2482.57,45,26.5,-16.1,Strong,5,Negotiated,Business owner alignment delayed execution.
OUT00011927,SYS0001173,2022-02-26,Exit / Decommission,642.18,902.78,45,32.9,40.6,Mixed,6,Negotiated,Business owner alignment delayed execution.
OUT00011928,SYS0005970,2025-04-18,Exit / Decommission,6157.04,8435.87,45,50.7,37.0,Good,3,Reduced,Compensating controls reduced upgrade urgency.
OUT00011929,SYS0007129,2023-08-09,Exit / Decommission,3076.9,3520.27,45,48.5,14.4,Strong,3,Escalated,Vendor claim was partially valid.
OUT00011930,SYS0002031,2024-08-12,Exit / Decommission,10475.79,9819.82,45,31.6,-6.3,Strong,0,Accepted,Dependency blast radius drove final sequencing.
OUT00011931,SYS0002348,2025-08-11,Exit / Decommission,3270.3,4074.45,45,32.4,24.6,Strong,3,Reduced,Integration complexity was underestimated.
OUT00011932,SYS0004038,2022-08-09,Exit / Decommission,1248.62,994.55,45,47.5,-20.3,Strong,3,Accepted,Entitlement evidence improved negotiation position.
OUT00011933,SYS0003805,2022-06-15,Exit / Decommission,3381.15,5410.23,45,32.3,60.0,Good,8,Delayed,Dependency blast radius drove final sequencing.
OUT00011934,SYS0007871,2023-10-13,Exit / Decommission,2736.5,4179.2,45,59.5,52.7,Good,1,Negotiated,Business owner alignment delayed execution.
OUT00011935,SYS0001936,2025-11-16,Exit / Decommission,4057.58,5097.97,45,30.4,25.6,Good,0,Delayed,Vendor claim was partially valid.
OUT00011936,SYS0008227,2022-03-17,Exit / Decommission,1195.61,1487.34,45,33.9,24.4,Strong,2,Delayed,Business owner alignment delayed execution.
OUT00011937,SYS0008826,2022-10-01,Exit / Decommission,7231.13,11607.45,45,56.8,60.5,Good,2,Negotiated,Dependency blast radius drove final sequencing.
OUT00011938,SYS0001638,2023-03-20,Exit / Decommission,2483.35,2407.28,45,33.9,-3.1,Strong,7,Avoided,Vendor claim was partially valid.
OUT00011939,SYS0000982,2026-04-29,Exit / Decommission,5957.03,7218.73,45,57.1,21.2,Strong,2,Escalated,Entitlement evidence improved negotiation position.
OUT00011940,SYS0011179,2024-07-04,Exit / Decommission,9471.95,7958.91,45,39.4,-16.0,Strong,1,Negotiated,Business owner alignment delayed execution.
OUT00011941,SYS0006693,2023-09-06,Exit / Decommission,14366.62,14460.94,45,46.6,0.7,Strong,1,Avoided,Compensating controls reduced upgrade urgency.
OUT00011942,SYS0006685,2025-04-25,Exit / Decommission,4182.87,4227.71,45,48.9,1.1,Strong,2,Avoided,Entitlement evidence improved negotiation position.
OUT00011943,SYS0003032,2023-02-13,Exit / Decommission,4325.17,3326.41,45,39.5,-23.1,Good,0,Delayed,Dependency blast radius drove final sequencing.
OUT00011944,SYS0002294,2024-12-12,Hybrid Transformation,90287.33,140883.11,34,36.6,56.0,Mixed,6,Escalated,Vendor claim was partially valid.
OUT00011945,SYS0009726,2025-11-25,Exit / Decommission,2800.15,2465.3,45,41.7,-12.0,Strong,0,Avoided,Entitlement evidence improved negotiation position.
OUT00011946,SYS0010701,2026-02-18,Exit / Decommission,8725.69,8760.97,45,61.0,0.4,Strong,4,Escalated,Entitlement evidence improved negotiation position.
OUT00011947,SYS0007196,2023-06-08,Exit / Decommission,806.35,709.25,45,42.2,-12.0,Strong,8,Reduced,Compensating controls reduced upgrade urgency.
OUT00011948,SYS0011014,2025-01-08,Exit / Decommission,14086.28,16155.86,45,55.3,14.7,Strong,5,Accepted,Dependency blast radius drove final sequencing.
OUT00011949,SYS0005944,2025-04-29,Exit / Decommission,19040.88,23144.61,45,38.6,21.6,Good,5,Negotiated,Compensating controls reduced upgrade urgency.
OUT00011950,SYS0005769,2022-09-15,Exit / Decommission,4127.2,6496.96,45,57.5,57.4,Good,0,Negotiated,Dependency blast radius drove final sequencing.
OUT00011951,SYS0011244,2025-10-28,Exit / Decommission,3775.56,3606.18,45,32.3,-4.5,Strong,3,Negotiated,Business owner alignment delayed execution.
OUT00011952,SYS0007588,2024-04-27,Exit / Decommission,2619.46,3325.89,45,50.2,27.0,Strong,0,Avoided,Business owner alignment delayed execution.
OUT00011953,SYS0002672,2024-10-31,Exit / Decommission,9963.56,9231.74,45,49.5,-7.3,Strong,1,Accepted,Vendor claim was partially valid.
OUT00011954,SYS0011170,2023-03-14,Exit / Decommission,1467.93,1191.76,45,49.8,-18.8,Strong,1,Avoided,Compensating controls reduced upgrade urgency.
OUT00011955,SYS0006501,2026-03-16,Exit / Decommission,2217.42,1749.34,45,25.5,-21.1,Good,0,Negotiated,Integration complexity was underestimated.
OUT00011956,SYS0001611,2025-05-10,Exit / Decommission,2001.45,1221.99,45,35.3,-38.9,Good,5,Escalated,Vendor claim was partially valid.
OUT00011957,SYS0006089,2024-06-23,Exit / Decommission,15199.11,14028.99,45,46.9,-7.7,Strong,3,Reduced,Business owner alignment delayed execution.
OUT00011958,SYS0008732,2023-02-24,Hybrid Transformation,67557.01,60939.26,34,25.2,-9.8,Good,0,Accepted,Integration complexity was underestimated.
OUT00011959,SYS0000812,2026-06-30,Exit / Decommission,13813.03,10363.69,45,57.3,-25.0,Strong,0,Negotiated,Compensating controls reduced upgrade urgency.
OUT00011960,SYS0004334,2024-09-13,Exit / Decommission,3404.38,2553.06,45,47.1,-25.0,Strong,0,Delayed,Vendor claim was partially valid.
OUT00011961,SYS0009428,2025-03-27,Exit / Decommission,4535.36,4362.64,45,39.8,-3.8,Strong,10,Avoided,Entitlement evidence improved negotiation position.
OUT00011962,SYS0002384,2026-01-02,Exit / Decommission,3020.86,2555.17,45,48.5,-15.4,Strong,8,Reduced,Business owner alignment delayed execution.
OUT00011963,SYS0002442,2025-06-01,Exit / Decommission,975.81,843.84,45,42.4,-13.5,Strong,3,Negotiated,Entitlement evidence improved negotiation position.
