application_id,system_id,application_name,application_category,architecture_pattern,primary_language,deployment_model,user_count,transaction_volume_daily,revenue_dependency_eur,business_owner,technical_owner,release_frequency,documentation_quality
APP0001689,SYS0006202,RET-ECC-06202 App,Customer Portal,Monolith,Python,Bare Metal,4445,36230,7940421.93,Business Owner - Retail Banking,Retail Banking Platform Team,Ad-hoc,0.426
APP0001690,SYS0006211,FIN-COGNOS-06211 App,Data Platform,Monolith,PL/SQL,VM,1350,3236,12610484.35,Business Owner - Finance,Finance Platform Team,Quarterly,0.399
APP0001691,SYS0006213,RET-AI-NATIVE-06213 App,API Service,Mainframe-linked,Java,VM,4272,7610,9422079.86,Business Owner - Retail Banking,Retail Banking Platform Team,Quarterly,0.422
APP0001692,SYS0006225,FIN-AI-NATIVE-06225 App,Customer Portal,3-tier,PL/SQL,Hybrid,863,3714,1380367.24,Business Owner - Finance,Finance Platform Team,Weekly,0.319
APP0001693,SYS0006227,FIN-AI-NATIVE-06227 App,Workflow,Monolith,COBOL,Kubernetes,392,91589,2425114.79,Business Owner - Finance,Finance Platform Team,Monthly,0.109
APP0001694,SYS0006228,M&A-S4HANA-06228 App,Batch,Mainframe-linked,Go,Managed PaaS,585,2427,3086661.89,Business Owner - M&A Office,M&A Office Platform Team,Weekly,0.524
APP0001695,SYS0006229,DIG-ECC-06229 App,Reporting,Monolith,Java,Kubernetes,3598,4184,5519962.18,Business Owner - Digital Channels,Digital Channels Platform Team,Quarterly,0.628
APP0001696,SYS0006230,RIS-LEGACY-06230 App,Core Processing,3-tier,C#,Bare Metal,21592,5185,2716408.66,Business Owner - Risk,Risk Platform Team,Ad-hoc,0.716
APP0001697,SYS0006231,RIS-LEGACY-06231 App,Risk Engine,Mainframe-linked,Python,VM,105,40345,5629396.44,Business Owner - Risk,Risk Platform Team,Semi-Annual,0.535
APP0001698,SYS0006232,INS-LEGACY-06232 App,ERP Module,Microservices,Python,Kubernetes,614,46019,105953.67,Business Owner - Insurance,Insurance Platform Team,Quarterly,0.091
APP0001699,SYS0006234,WEA-ECC-06234 App,Workflow,Monolith,Java,Hybrid,1145,17340,26869817.13,Business Owner - Wealth,Wealth Platform Team,Weekly,0.277
APP0001700,SYS0006235,SUP-FILENET-06235 App,Workflow,Microservices,C#,VM,1748,3976,1034817.61,Business Owner - Supply Chain,Supply Chain Platform Team,Semi-Annual,0.474
APP0001701,SYS0006237,WEA-LEGACY-06237 App,API Service,3-tier,PL/SQL,Kubernetes,1036,35396,696646.8,Business Owner - Wealth,Wealth Platform Team,Monthly,0.224
APP0001702,SYS0006240,WEA-AI-NATIVE-06240 App,Batch,Microservices,C#,Bare Metal,16887,153430,5231660.91,Business Owner - Wealth,Wealth Platform Team,Monthly,0.726
APP0001703,SYS0006241,COM-LEGACY-06241 App,Reporting,Microservices,Mixed,VM,353,24650,2307547.43,Business Owner - Commercial Banking,Commercial Banking Platform Team,Semi-Annual,0.666
APP0001704,SYS0006242,FIN-LEGACY-06242 App,Customer Portal,Event-driven,Java,Mainframe,1094,924005,9902970.22,Business Owner - Finance,Finance Platform Team,Monthly,0.385
APP0001705,SYS0006243,WEA-BUSINESSOBJECTS-06243 App,API Service,Monolith,Java,Kubernetes,537,95607,12800852.62,Business Owner - Wealth,Wealth Platform Team,Semi-Annual,0.7
APP0001706,SYS0006244,DAT-S4HANA-06244 App,ERP Module,Monolith,Java,VM,1418,12755,2386061.64,Business Owner - Data & Analytics,Data & Analytics Platform Team,Ad-hoc,0.517
APP0001707,SYS0006246,WEA-FILENET-06246 App,API Service,Monolith,Java,Hybrid,45,4544,4679581.99,Business Owner - Wealth,Wealth Platform Team,Quarterly,0.315
APP0001708,SYS0006247,WEA-COGNOS-06247 App,Reporting,Microservices,Mixed,Hybrid,7455,21845,3854522.94,Business Owner - Wealth,Wealth Platform Team,Monthly,0.647
APP0001709,SYS0006248,RET-LEGACY-06248 App,Customer Portal,3-tier,Python,Mainframe,1668,10822,28083753.47,Business Owner - Retail Banking,Retail Banking Platform Team,Quarterly,0.377
APP0001710,SYS0006250,SUP-BUSINESSOBJECTS-06250 App,Customer Portal,SOA,Java,Mainframe,954,2563,30283585.35,Business Owner - Supply Chain,Supply Chain Platform Team,Quarterly,0.703
APP0001711,SYS0006253,HR-LEGACY-06253 App,Data Platform,Batch,C#,VM,2072,15161,7899594.51,Business Owner - HR,HR Platform Team,Semi-Annual,0.766
APP0001712,SYS0006255,MAN-CA-06255 App,Reporting,Monolith,Go,Hybrid,3305,2602,4597151.06,Business Owner - Manufacturing,Manufacturing Platform Team,Ad-hoc,0.501
APP0001713,SYS0006256,LEG-BUSINESSOBJECTS-06256 App,ERP Module,3-tier,Go,Kubernetes,4755,156902,9822332.55,Business Owner - Legal,Legal Platform Team,Semi-Annual,0.712
APP0001714,SYS0006258,HR-AI-NATIVE-06258 App,Risk Engine,SOA,Python,Kubernetes,938,200806,4016115.5,Business Owner - HR,HR Platform Team,Semi-Annual,0.577
APP0001715,SYS0006261,HR-TIVOLI-06261 App,Batch,3-tier,Python,Kubernetes,1029,176700,782983.46,Business Owner - HR,HR Platform Team,Monthly,0.466
APP0001716,SYS0006262,COM-ECC-06262 App,Batch,Event-driven,PL/SQL,Hybrid,132,20646,4726167.62,Business Owner - Commercial Banking,Commercial Banking Platform Team,Weekly,0.421
APP0001717,SYS0006263,FIN-FILENET-06263 App,Reporting,SOA,Mixed,Bare Metal,97,3064,34342877.2,Business Owner - Finance,Finance Platform Team,Semi-Annual,0.843
APP0001718,SYS0006267,DAT-TIVOLI-06267 App,Risk Engine,AI-agentic workflow,Java,Hybrid,7284,1362,34799020.26,Business Owner - Data & Analytics,Data & Analytics Platform Team,Quarterly,0.694
APP0001719,SYS0006271,DAT-FILENET-06271 App,Reporting,Event-driven,Python,Hybrid,1070,18327,21024518.85,Business Owner - Data & Analytics,Data & Analytics Platform Team,Semi-Annual,0.683
APP0001720,SYS0006279,PAY-COGNOS-06279 App,Data Platform,Monolith,COBOL,Managed PaaS,342,18953,6829625.38,Business Owner - Payments,Payments Platform Team,Semi-Annual,0.612
APP0001721,SYS0006284,LEG-BUSINESSOBJECTS-06284 App,ERP Module,Monolith,COBOL,VM,2049,723,2812318.59,Business Owner - Legal,Legal Platform Team,Semi-Annual,0.414
APP0001722,SYS0006285,RIS-AI-NATIVE-06285 App,API Service,Mainframe-linked,Python,Hybrid,969,41341,225068200.1,Business Owner - Risk,Risk Platform Team,Monthly,0.336
APP0001723,SYS0006289,FIN-LEGACY-06289 App,Workflow,Event-driven,JavaScript,Kubernetes,2759,303156,7757294.38,Business Owner - Finance,Finance Platform Team,Monthly,0.901
APP0001724,SYS0006300,FIN-LEGACY-06300 App,Workflow,Microservices,C#,VM,895,95871,1219237.54,Business Owner - Finance,Finance Platform Team,Monthly,0.522
APP0001725,SYS0006303,INF-CA-06303 App,Risk Engine,SOA,C#,VM,3420,122205,404641.29,Business Owner - Infrastructure,Infrastructure Platform Team,Quarterly,0.542
APP0001726,SYS0006306,DIG-ECC-06306 App,Customer Portal,Event-driven,C#,Hybrid,528,206130,3595672.02,Business Owner - Digital Channels,Digital Channels Platform Team,Weekly,0.618
APP0001727,SYS0006307,HR-AI-NATIVE-06307 App,Customer Portal,Event-driven,Mixed,Kubernetes,948,6821,26563005.69,Business Owner - HR,HR Platform Team,Ad-hoc,0.363
APP0001728,SYS0006308,INF-LEGACY-06308 App,Batch,Microservices,Java,Bare Metal,1997,39610,3505281.32,Business Owner - Infrastructure,Infrastructure Platform Team,Monthly,0.55
APP0001729,SYS0006314,INF-S4HANA-06314 App,AI-Native,Event-driven,C#,Kubernetes,1549,2704,4777267.95,Business Owner - Infrastructure,Infrastructure Platform Team,Quarterly,0.728
APP0001730,SYS0006315,DIG-LEGACY-06315 App,Data Platform,Event-driven,Java,Hybrid,2266,12199,21843332.34,Business Owner - Digital Channels,Digital Channels Platform Team,Quarterly,0.812
APP0001731,SYS0006317,COM-TIVOLI-06317 App,ERP Module,3-tier,Go,Bare Metal,597,2912,38921293.99,Business Owner - Commercial Banking,Commercial Banking Platform Team,Monthly,0.419
APP0001732,SYS0006321,COM-AI-NATIVE-06321 App,Customer Portal,3-tier,Java,Kubernetes,500,3336,4352275.39,Business Owner - Commercial Banking,Commercial Banking Platform Team,Weekly,0.924
APP0001733,SYS0006323,PAY-ECC-06323 App,Workflow,Batch,Mixed,Kubernetes,1899,4698,14504808.2,Business Owner - Payments,Payments Platform Team,Semi-Annual,0.78
APP0001734,SYS0006324,WEA-BUSINESSOBJECTS-06324 App,API Service,Monolith,ABAP,VM,1256,930,2504566.49,Business Owner - Wealth,Wealth Platform Team,Ad-hoc,0.769
APP0001735,SYS0006326,INS-LEGACY-06326 App,Workflow,Batch,C#,Hybrid,794,47555,10378472.52,Business Owner - Insurance,Insurance Platform Team,Semi-Annual,0.586
APP0001736,SYS0006333,DAT-ECC-06333 App,API Service,3-tier,Python,Kubernetes,1789,8818,155869597.64,Business Owner - Data & Analytics,Data & Analytics Platform Team,Quarterly,0.694
APP0001737,SYS0006339,M&A-CA-06339 App,Workflow,3-tier,ABAP,Kubernetes,659,6760,7175786.08,Business Owner - M&A Office,M&A Office Platform Team,Quarterly,0.617
APP0001738,SYS0006342,COM-FILENET-06342 App,Reporting,SOA,Python,Bare Metal,294,427693,10729720.77,Business Owner - Commercial Banking,Commercial Banking Platform Team,Quarterly,0.535
APP0001739,SYS0006344,COM-LEGACY-06344 App,Core Processing,SOA,Mixed,Hybrid,131,5046,32160298.47,Business Owner - Commercial Banking,Commercial Banking Platform Team,Weekly,0.572
APP0001740,SYS0006346,SEC-CA-06346 App,Customer Portal,Monolith,Java,Bare Metal,1637,33674,11564607.04,Business Owner - Security,Security Platform Team,Quarterly,0.307
APP0001741,SYS0006348,INS-FILENET-06348 App,Workflow,Monolith,JavaScript,VM,1564,10923,2809200.43,Business Owner - Insurance,Insurance Platform Team,Ad-hoc,0.554
APP0001742,SYS0006349,DIG-TIVOLI-06349 App,Workflow,Microservices,Java,VM,1038,42341,1076632.37,Business Owner - Digital Channels,Digital Channels Platform Team,Quarterly,0.558
APP0001743,SYS0006350,SEC-FILENET-06350 App,API Service,Microservices,PL/SQL,Kubernetes,457,1016,11451865.25,Business Owner - Security,Security Platform Team,Ad-hoc,0.448
APP0001744,SYS0006353,LEG-ECC-06353 App,Customer Portal,Mainframe-linked,PL/SQL,Hybrid,8882,5535,2328473.27,Business Owner - Legal,Legal Platform Team,Quarterly,0.32
APP0001745,SYS0006354,HR-CA-06354 App,Workflow,Monolith,Java,Mainframe,2054,7888,10125918.46,Business Owner - HR,HR Platform Team,Quarterly,0.194
APP0001746,SYS0006356,DIG-LEGACY-06356 App,Risk Engine,Microservices,Java,Bare Metal,2334,417,19437756.22,Business Owner - Digital Channels,Digital Channels Platform Team,Quarterly,0.734
APP0001747,SYS0006360,FIN-LEGACY-06360 App,Reporting,3-tier,Python,VM,247,5875,10207499.72,Business Owner - Finance,Finance Platform Team,Quarterly,0.71
APP0001748,SYS0006364,DAT-FILENET-06364 App,ERP Module,SOA,ABAP,Hybrid,742,18610,11161428.63,Business Owner - Data & Analytics,Data & Analytics Platform Team,Semi-Annual,0.901
APP0001749,SYS0006368,SEC-COGNOS-06368 App,Core Processing,3-tier,JavaScript,Hybrid,4297,2933,468892.13,Business Owner - Security,Security Platform Team,Ad-hoc,0.408
APP0001750,SYS0006376,CUS-BUSINESSOBJECTS-06376 App,Data Platform,Microservices,JavaScript,Mainframe,995,6444,45039145.98,Business Owner - Customer Operations,Customer Operations Platform Team,Semi-Annual,0.378
APP0001751,SYS0006385,RIS-ECC-06385 App,Reporting,3-tier,JavaScript,Kubernetes,540,79836,11213673.06,Business Owner - Risk,Risk Platform Team,Quarterly,0.586
APP0001752,SYS0006391,WEA-COGNOS-06391 App,Data Platform,SOA,COBOL,VM,197,2750,3840972.25,Business Owner - Wealth,Wealth Platform Team,Ad-hoc,0.331
APP0001753,SYS0006393,MAN-ECC-06393 App,Core Processing,Monolith,PL/SQL,Bare Metal,2982,956,7358835.95,Business Owner - Manufacturing,Manufacturing Platform Team,Semi-Annual,0.589
APP0001754,SYS0006394,LEG-ECC-06394 App,Workflow,SOA,C#,VM,1246,7891,53173987.13,Business Owner - Legal,Legal Platform Team,Semi-Annual,0.696
APP0001755,SYS0006399,HR-ECC-06399 App,Core Processing,Event-driven,ABAP,Hybrid,2327,1775,2988533.45,Business Owner - HR,HR Platform Team,Monthly,0.607
APP0001756,SYS0006402,RIS-COGNOS-06402 App,ERP Module,Event-driven,Go,VM,1961,8291,7652300.8,Business Owner - Risk,Risk Platform Team,Weekly,0.896
APP0001757,SYS0006404,FIN-ECC-06404 App,AI-Native,AI-agentic workflow,Java,Managed PaaS,1429,95330,3696274.84,Business Owner - Finance,Finance Platform Team,Quarterly,0.889
APP0001758,SYS0006407,CUS-BUSINESSOBJECTS-06407 App,Risk Engine,Monolith,Java,Kubernetes,12564,186094,1218459.06,Business Owner - Customer Operations,Customer Operations Platform Team,Weekly,0.513
APP0001759,SYS0006410,RET-LEGACY-06410 App,Workflow,Event-driven,Go,Bare Metal,294,7766,18021377.0,Business Owner - Retail Banking,Retail Banking Platform Team,Monthly,0.61
APP0001760,SYS0006413,DAT-FILENET-06413 App,Workflow,SOA,Java,Hybrid,1452,22888,66737135.21,Business Owner - Data & Analytics,Data & Analytics Platform Team,Quarterly,0.554
APP0001761,SYS0006417,MAN-TIVOLI-06417 App,Risk Engine,Monolith,Java,VM,2524,74511,56135604.22,Business Owner - Manufacturing,Manufacturing Platform Team,Quarterly,0.198
APP0001762,SYS0006418,INS-COGNOS-06418 App,Reporting,Batch,Java,Bare Metal,859,58476,16145330.3,Business Owner - Insurance,Insurance Platform Team,Weekly,0.669
APP0001763,SYS0006419,PAY-LEGACY-06419 App,Customer Portal,3-tier,C#,Hybrid,7471,2707,8571997.27,Business Owner - Payments,Payments Platform Team,Semi-Annual,0.776
APP0001764,SYS0006421,COM-AI-NATIVE-06421 App,Core Processing,Monolith,ABAP,VM,652,6262,12534462.24,Business Owner - Commercial Banking,Commercial Banking Platform Team,Quarterly,0.425
APP0001765,SYS0006423,CUS-AI-NATIVE-06423 App,Reporting,Monolith,Java,Hybrid,981,33459,15349065.36,Business Owner - Customer Operations,Customer Operations Platform Team,Monthly,0.878
APP0001766,SYS0006424,INF-S4HANA-06424 App,Core Processing,Monolith,ABAP,VM,305,1090,21954517.85,Business Owner - Infrastructure,Infrastructure Platform Team,Quarterly,0.28
APP0001767,SYS0006425,FIN-COGNOS-06425 App,Reporting,Microservices,JavaScript,Hybrid,194,14926,260166539.68,Business Owner - Finance,Finance Platform Team,Ad-hoc,0.527
APP0001768,SYS0006438,PAY-FILENET-06438 App,Reporting,Microservices,Mixed,Mainframe,1139,114176,46105386.12,Business Owner - Payments,Payments Platform Team,Quarterly,0.277
APP0001769,SYS0006440,CUS-COGNOS-06440 App,Data Platform,3-tier,Java,Bare Metal,1053,4226,985292.95,Business Owner - Customer Operations,Customer Operations Platform Team,Quarterly,0.74
APP0001770,SYS0006442,FIN-AI-NATIVE-06442 App,Risk Engine,Mainframe-linked,Mixed,Bare Metal,1188,25392,11050352.12,Business Owner - Finance,Finance Platform Team,Ad-hoc,0.427
APP0001771,SYS0006444,MAN-COGNOS-06444 App,Customer Portal,Event-driven,C#,Hybrid,647,498761,11786339.91,Business Owner - Manufacturing,Manufacturing Platform Team,Weekly,0.546
APP0001772,SYS0006445,WEA-TIVOLI-06445 App,Risk Engine,Microservices,Go,Hybrid,2890,13061,15426477.86,Business Owner - Wealth,Wealth Platform Team,Weekly,0.89
APP0001773,SYS0006446,WEA-COGNOS-06446 App,Batch,SOA,PL/SQL,Hybrid,2570,38175,1477851.28,Business Owner - Wealth,Wealth Platform Team,Semi-Annual,0.558
APP0001774,SYS0006449,DIG-AI-NATIVE-06449 App,Risk Engine,Event-driven,JavaScript,Managed PaaS,4517,15534,32581525.29,Business Owner - Digital Channels,Digital Channels Platform Team,Monthly,0.714
APP0001775,SYS0006459,DAT-LEGACY-06459 App,Risk Engine,Mainframe-linked,Go,Managed PaaS,3822,104670,1201997.56,Business Owner - Data & Analytics,Data & Analytics Platform Team,Semi-Annual,0.476
APP0001776,SYS0006462,RIS-ECC-06462 App,Risk Engine,Event-driven,Java,Bare Metal,1547,87068,13434345.49,Business Owner - Risk,Risk Platform Team,Ad-hoc,0.727
APP0001777,SYS0006464,PAY-AI-NATIVE-06464 App,Reporting,AI-agentic workflow,Java,Kubernetes,498,7789,127530364.68,Business Owner - Payments,Payments Platform Team,Quarterly,0.463
APP0001778,SYS0006466,WEA-FILENET-06466 App,Customer Portal,Monolith,Mixed,Managed PaaS,544,20523,1814810.84,Business Owner - Wealth,Wealth Platform Team,Semi-Annual,0.378
APP0001779,SYS0006472,COM-LEGACY-06472 App,Workflow,Monolith,COBOL,Bare Metal,1703,4809,6678722.46,Business Owner - Commercial Banking,Commercial Banking Platform Team,Ad-hoc,0.748
APP0001780,SYS0006474,HR-FILENET-06474 App,Customer Portal,Monolith,Python,Hybrid,731,14013,5431345.12,Business Owner - HR,HR Platform Team,Quarterly,0.742
APP0001781,SYS0006476,DAT-CA-06476 App,Data Platform,Monolith,Java,Mainframe,299,3987,6951429.07,Business Owner - Data & Analytics,Data & Analytics Platform Team,Monthly,0.574
APP0001782,SYS0006483,MAN-COGNOS-06483 App,Core Processing,3-tier,C#,Mainframe,943,22011,37181178.97,Business Owner - Manufacturing,Manufacturing Platform Team,Semi-Annual,0.69
APP0001783,SYS0006489,INS-COGNOS-06489 App,Data Platform,Microservices,Python,Kubernetes,3921,2487,10988150.47,Business Owner - Insurance,Insurance Platform Team,Quarterly,0.571
APP0001784,SYS0006509,HR-S4HANA-06509 App,Batch,SOA,PL/SQL,Hybrid,474,178821,16027306.18,Business Owner - HR,HR Platform Team,Semi-Annual,0.42
APP0001785,SYS0006522,INS-ECC-06522 App,AI-Native,SOA,COBOL,VM,1461,1681,5833104.69,Business Owner - Insurance,Insurance Platform Team,Semi-Annual,0.645
APP0001786,SYS0006531,RET-ECC-06531 App,Reporting,Event-driven,Mixed,VM,2419,7959,5166864.02,Business Owner - Retail Banking,Retail Banking Platform Team,Weekly,0.227
APP0001787,SYS0006533,RET-S4HANA-06533 App,Customer Portal,3-tier,JavaScript,Hybrid,911,62138,31998664.99,Business Owner - Retail Banking,Retail Banking Platform Team,Monthly,0.455
APP0001788,SYS0006536,PAY-ECC-06536 App,Risk Engine,Mainframe-linked,C#,Bare Metal,584,4965,43930344.59,Business Owner - Payments,Payments Platform Team,Ad-hoc,0.754
APP0001789,SYS0006539,DAT-COGNOS-06539 App,Batch,SOA,Python,Kubernetes,5004,3776,4693065.79,Business Owner - Data & Analytics,Data & Analytics Platform Team,Semi-Annual,0.641
APP0001790,SYS0006540,RET-S4HANA-06540 App,API Service,Event-driven,COBOL,Kubernetes,821,19682,3602559.93,Business Owner - Retail Banking,Retail Banking Platform Team,Ad-hoc,0.683
APP0001791,SYS0006542,SUP-FILENET-06542 App,AI-Native,Batch,COBOL,Kubernetes,1246,2868,8394961.85,Business Owner - Supply Chain,Supply Chain Platform Team,Semi-Annual,0.679
APP0001792,SYS0006544,LEG-S4HANA-06544 App,ERP Module,Mainframe-linked,Java,Hybrid,959,9541,1111015.38,Business Owner - Legal,Legal Platform Team,Quarterly,0.462
APP0001793,SYS0006545,COM-TIVOLI-06545 App,Batch,3-tier,Java,Hybrid,4019,3976,10392910.32,Business Owner - Commercial Banking,Commercial Banking Platform Team,Ad-hoc,0.645
APP0001794,SYS0006548,SUP-BUSINESSOBJECTS-06548 App,Core Processing,Microservices,Java,VM,1595,16687,184511053.16,Business Owner - Supply Chain,Supply Chain Platform Team,Quarterly,0.241
APP0001795,SYS0006555,COM-COGNOS-06555 App,Risk Engine,AI-agentic workflow,Java,Mainframe,5991,332,2068504.86,Business Owner - Commercial Banking,Commercial Banking Platform Team,Ad-hoc,0.504
APP0001796,SYS0006558,HR-LEGACY-06558 App,Risk Engine,3-tier,Java,Bare Metal,711,20699,7558581.77,Business Owner - HR,HR Platform Team,Ad-hoc,0.886
APP0001797,SYS0006559,SEC-FILENET-06559 App,Data Platform,Mainframe-linked,Java,Kubernetes,560,23469,1777811.75,Business Owner - Security,Security Platform Team,Weekly,0.554
APP0001798,SYS0006564,HR-CA-06564 App,Reporting,Monolith,Java,Hybrid,9068,17719,44999159.57,Business Owner - HR,HR Platform Team,Ad-hoc,0.546
APP0001799,SYS0006572,DIG-LEGACY-06572 App,Risk Engine,SOA,JavaScript,VM,635,4615,37875516.86,Business Owner - Digital Channels,Digital Channels Platform Team,Quarterly,0.477
APP0001800,SYS0006573,HR-AI-NATIVE-06573 App,Reporting,SOA,Java,VM,650,1968,4846620.1,Business Owner - HR,HR Platform Team,Quarterly,0.536
APP0001801,SYS0006574,MAN-ECC-06574 App,Core Processing,SOA,Python,Bare Metal,1320,21323,2340781.62,Business Owner - Manufacturing,Manufacturing Platform Team,Monthly,0.83
APP0001802,SYS0006575,WEA-FILENET-06575 App,Reporting,Monolith,Java,Kubernetes,1850,48802,13274103.81,Business Owner - Wealth,Wealth Platform Team,Semi-Annual,0.91
APP0001803,SYS0006579,HR-BUSINESSOBJECTS-06579 App,Data Platform,3-tier,ABAP,Kubernetes,446,12978,18037233.26,Business Owner - HR,HR Platform Team,Weekly,0.721
APP0001804,SYS0006580,INF-S4HANA-06580 App,Workflow,Event-driven,JavaScript,VM,8500,35705,2459091.74,Business Owner - Infrastructure,Infrastructure Platform Team,Quarterly,0.785
APP0001805,SYS0006588,DIG-LEGACY-06588 App,Batch,3-tier,Python,Hybrid,999,25423,3855850.37,Business Owner - Digital Channels,Digital Channels Platform Team,Ad-hoc,0.43
