system_id,system_name,asset_type,business_service_id,business_service_name,business_unit,vendor,product,product_family,version,environment,hosting_model,region,owner_team,criticality,internet_exposed,data_sensitivity,lifecycle_stage,support_status,security_risk,technical_debt,regulatory_exposure,annual_run_cost_eur,install_date,last_change_date,cmdb_confidence,duplicate_group_id,source_system
SYS0004258,PAY-POSTGRESQL-04258,Database,BS000412,Operational Procurement Service 0412,Payments,Open Source,PostgreSQL,Database,11,Production,On-Prem,APAC,Payments Platform Team,Low,False,Confidential,Tolerate,Supported,Medium,High,High,12778.31,2016-08-13,2023-08-08,0.476,,EA Repository
SYS0004259,INF-WEBSPHERE-04259,Middleware,BS000582,Core Settlement Service 0582,Infrastructure,IBM,WebSphere Application Server,Middleware,8.5.5,Pre-Production,Hybrid,Global,Infrastructure Platform Team,Medium,True,Confidential,Invest,Supported,High,Low,Medium,29153.94,2017-04-13,2023-07-20,0.85,,ServiceNow
SYS0004260,SUP-VSPHERE-04260,Platform,BS000556,Regional Portal Service 0556,Supply Chain,VMware,vSphere,Virtualisation,6.7,Production,Hybrid,EU,Supply Chain Platform Team,Medium,False,Internal,Invest,Extended Support,Medium,High,High,153578.21,2014-09-28,2025-05-10,0.451,,Archer
SYS0004261,COM-DB2-04261,Database,BS000218,Enterprise Claims Service 0218,Commercial Banking,IBM,Db2,Database,11.1,Pre-Production,Private Cloud,US,Commercial Banking Platform Team,Medium,False,Internal,Migrate,Extended Support,Medium,High,High,72747.43,2020-12-20,2023-05-24,0.797,,ServiceNow
SYS0004262,SEC-WEBSPHERE-04262,Middleware,BS000336,Operational Workforce Service 0336,Security,IBM,WebSphere Application Server,Middleware,9.0.5,Production,Public Cloud,UK,Security Platform Team,High,False,Confidential,Strategic,Vendor Announced EOL,Critical,Medium,Medium,154552.89,2014-10-18,2024-02-22,0.634,,Archer
SYS0004263,DAT-AI-NATIVE-04263,Custom Application,BS000062,Operational Treasury Service 0062,Data & Analytics,Custom,AI-Native Application,Custom,v1,Test,On-Prem,Global,Data & Analytics Platform Team,Low,False,Confidential,Invest,Supported,Medium,Medium,Low,18903.34,2021-10-16,2025-05-22,0.818,,Archer
SYS0004264,PAY-WINDOWS-04264,Platform,BS000567,Operational Billing Service 0567,Payments,Microsoft,Windows Server,Operating System,2022,Development,On-Prem,LATAM,Payments Platform Team,Low,False,Restricted,Tolerate,Supported,High,Medium,Medium,66922.7,2022-03-03,2026-03-20,0.521,,ServiceNow
SYS0004265,DIG-WEBLOGIC-04265,Middleware,BS000098,Customer Billing Service 0098,Digital Channels,Oracle,WebLogic,Middleware,10.3,Production,On-Prem,LATAM,Digital Channels Platform Team,Low,True,Confidential,Retire,Vendor Announced EOL,Low,High,Medium,18367.25,2022-03-20,2023-08-09,0.764,,Excel Upload
SYS0004266,SEC-HANA-04266,Database,BS000050,Regional Portal Service 0050,Security,SAP,HANA,Database,2.0 SPS07,Development,On-Prem,APAC,Security Platform Team,Low,False,Internal,Migrate,Vendor Announced EOL,Critical,Severe,High,51049.12,2015-07-03,2024-10-01,0.478,DUP000262,BMC
SYS0004267,LEG-PIPO-04267,Middleware,BS000375,Operational Identity Service 0375,Legal,SAP,PI/PO,Integration,7.31,Production,Private Cloud,Global,Legal Platform Team,Medium,False,Restricted,Retire,Extended Support,Low,Medium,Critical,76898.85,2019-07-24,2025-06-10,0.663,,ServiceNow
SYS0004268,PAY-WEBLOGIC-04268,Middleware,BS000664,Digital Risk Service 0664,Payments,Oracle,WebLogic,Middleware,14.1,Production,Hybrid,Global,Payments Platform Team,Medium,False,Internal,Invest,Supported,Low,Medium,Medium,489434.51,2014-09-07,2026-02-17,0.856,DUP000215,EA Repository
SYS0004269,FIN-POSTGRESQL-04269,Database,BS000271,Operational Pricing Service 0271,Finance,Open Source,PostgreSQL,Database,11,Development,On-Prem,EU,Finance Platform Team,High,False,Internal,Strategic,Supported,Medium,Medium,High,11385.01,2014-05-11,2023-10-21,0.659,,BMC
SYS0004270,MAN-ORACLE-04270,Database,BS000134,Shared Fulfilment Service 0134,Manufacturing,Oracle,Oracle Database,Database,11g,Test,On-Prem,Global,Manufacturing Platform Team,Low,True,Restricted,Invest,Supported,Medium,High,Medium,236519.96,2019-12-01,2024-06-29,0.807,,ServiceNow
SYS0004271,COM-WINDOWS-04271,Platform,BS000133,Critical Portal Service 0133,Commercial Banking,Microsoft,Windows Server,Operating System,2012 R2,Production,On-Prem,US,Commercial Banking Platform Team,Medium,False,Internal,Migrate,Supported,Low,Medium,High,55698.68,2021-03-04,2023-02-24,0.742,,SAM Tool
SYS0004272,DAT-TIVOLI-04272,Application,BS000603,Critical Portal Service 0603,Data & Analytics,IBM,Tivoli / Spectrum Protect,Operations,7.1,Production,Hybrid,EU,Data & Analytics Platform Team,Critical,True,Internal,Tolerate,Supported,Medium,Medium,High,262575.12,2021-06-18,2025-01-05,0.852,,BMC
SYS0004273,SEC-MAINFRAME-04273,Middleware,BS000476,Core Claims Service 0476,Security,Custom,Mainframe Integration Service,Integration,z/OS Connect,Pre-Production,Private Cloud,US,Security Platform Team,Medium,False,Restricted,Invest,Vendor Announced EOL,High,Medium,Medium,240518.17,2008-03-16,2025-06-30,0.306,,Excel Upload
SYS0004274,INS-WEBSPHERE-04274,Middleware,BS000357,Digital Payments Service 0357,Insurance,IBM,WebSphere Application Server,Middleware,9.0.5,Production,Public Cloud,US,Insurance Platform Team,High,False,Restricted,Strategic,Supported,Medium,Severe,Medium,403760.76,2012-03-28,2024-05-09,0.82,,BMC
SYS0004275,INF-NSX-04275,Platform,BS000668,Digital Risk Service 0668,Infrastructure,VMware,NSX,Network,3.1,DR,On-Prem,US,Infrastructure Platform Team,Medium,True,Internal,Strategic,Unsupported,Medium,High,Medium,109185.62,2014-11-15,2024-08-06,0.845,,EA Repository
SYS0004276,SUP-KUBERNETES-04276,Platform,BS000076,Shared Portal Service 0076,Supply Chain,Open Source,Kubernetes,Container,1.27,Development,Public Cloud,UK,Supply Chain Platform Team,Low,False,Internal,Tolerate,Vendor Announced EOL,Low,Low,Low,29596.18,2018-08-20,2023-07-23,0.558,,ServiceNow
SYS0004277,SUP-COGNOS-04277,Application,BS000444,Shared Billing Service 0444,Supply Chain,IBM,Cognos Analytics,Analytics,11.2,Production,Public Cloud,US,Supply Chain Platform Team,Medium,False,Confidential,Tolerate,Extended Support,Medium,Low,Low,23832.49,2012-12-08,2026-05-10,0.292,,EA Repository
SYS0004278,MAN-MQ-04278,Middleware,BS000260,Regional Payments Service 0260,Manufacturing,IBM,MQ,Integration,9.2,Production,Hybrid,US,Manufacturing Platform Team,High,True,Confidential,Tolerate,Vendor Announced EOL,Low,High,Low,72502.46,2018-01-03,2024-04-11,0.689,,BMC
SYS0004279,FIN-VCENTER-04279,Platform,BS000169,Shared Procurement Service 0169,Finance,VMware,vCenter,Virtualisation,8.0,Pre-Production,Public Cloud,EU,Finance Platform Team,High,False,Confidential,Strategic,Supported,High,High,Medium,254167.22,2014-03-07,2026-06-15,0.787,,EA Repository
SYS0004280,DAT-ECC-04280,ERP Module,BS000662,Shared Data Service 0662,Data & Analytics,SAP,ECC,ERP,EHP8,Test,Hybrid,APAC,Data & Analytics Platform Team,Medium,False,Restricted,Migrate,Supported,Low,Medium,Low,50231.91,2016-07-16,2026-03-10,0.782,,ServiceNow
SYS0004281,HR-AI-NATIVE-04281,Custom Application,BS000689,Shared Policy Service 0689,HR,Custom,AI-Native Application,Custom,v0,Production,On-Prem,US,HR Platform Team,Medium,True,Public,Tolerate,Supported,Critical,Medium,Low,88076.82,2022-07-09,2023-11-01,0.845,DUP000077,SAM Tool
SYS0004282,CUS-POSTGRESQL-04282,Database,BS000601,Critical Risk Service 0601,Customer Operations,Open Source,PostgreSQL,Database,13,Development,Private Cloud,LATAM,Customer Operations Platform Team,Medium,False,Internal,Migrate,Unsupported,Low,Medium,Low,23993.15,2025-01-18,2023-04-14,0.801,,BMC
SYS0004283,SEC-ECC-04283,ERP Module,BS000107,Critical Trading Service 0107,Security,SAP,ECC,ERP,EHP7,Pre-Production,Private Cloud,US,Security Platform Team,Low,False,Internal,Strategic,Unsupported,High,Medium,Low,21806.5,2021-05-23,2024-04-03,0.83,,ServiceNow
SYS0004284,RIS-LEGACY-04284,Application,BS000521,Customer Claims Service 0521,Risk,Custom,Legacy Java Application,Custom,Java 11,Production,Mainframe,Global,Risk Platform Team,Low,False,Internal,Invest,Unsupported,Low,Low,Low,115497.64,2022-07-02,2025-08-21,0.88,,EA Repository
SYS0004285,INS-WEBLOGIC-04285,Middleware,BS000259,Core Policy Service 0259,Insurance,Oracle,WebLogic,Middleware,14.1,Production,Private Cloud,APAC,Insurance Platform Team,Critical,True,Internal,Tolerate,Extended Support,High,High,Critical,641778.14,2009-05-02,2023-08-09,0.621,,ServiceNow
SYS0004286,M&A-KAFKA-04286,Middleware,BS000274,Enterprise Pricing Service 0274,M&A Office,Open Source,Kafka,Integration,3.6,Test,Public Cloud,UK,M&A Office Platform Team,Low,False,Confidential,Strategic,Supported,Medium,Severe,Medium,16200.88,2015-11-10,2025-03-18,0.964,,Excel Upload
SYS0004287,HR-AIX-04287,Platform,BS000140,Global Claims Service 0140,HR,IBM,AIX,Operating System,7.3,Test,Hybrid,EU,HR Platform Team,Medium,False,Confidential,Invest,Extended Support,Medium,Low,Low,437715.2,2015-07-13,2025-11-13,0.951,,Archer
SYS0004288,MAN-S4HANA-04288,ERP Module,BS000424,Digital Ledger Service 0424,Manufacturing,SAP,S/4HANA,ERP,2020,Production,On-Prem,US,Manufacturing Platform Team,High,False,Confidential,Strategic,Supported,Low,High,Low,59788.7,2019-01-26,2025-12-11,0.538,,Excel Upload
SYS0004289,WEA-WEBSPHERE-04289,Middleware,BS000618,Regulated Workforce Service 0618,Wealth,IBM,WebSphere Application Server,Middleware,Liberty 23,Production,On-Prem,US,Wealth Platform Team,Medium,True,Confidential,Strategic,Supported,Low,Medium,Medium,50882.77,2010-03-29,2024-03-14,0.287,,Archer
SYS0004290,INS-WEBSPHERE-04290,Middleware,BS000168,Global Fulfilment Service 0168,Insurance,IBM,WebSphere Application Server,Middleware,Liberty 24,Production,On-Prem,UK,Insurance Platform Team,Critical,False,Confidential,Invest,Supported,High,High,Medium,171472.5,2019-04-27,2025-09-05,0.726,,BMC
SYS0004291,INF-WINDOWS-04291,Platform,BS000388,Digital Risk Service 0388,Infrastructure,Microsoft,Windows Server,Operating System,2016,Production,On-Prem,APAC,Infrastructure Platform Team,Low,True,Internal,Tolerate,Supported,Medium,Low,Medium,31801.56,2021-11-13,2024-03-09,0.695,,ServiceNow
SYS0004292,INS-DB2-04292,Database,BS000467,Operational Portal Service 0467,Insurance,IBM,Db2,Database,11.5,Pre-Production,Private Cloud,Global,Insurance Platform Team,High,False,Internal,Migrate,Supported,High,Low,Critical,161576.61,2013-01-12,2025-01-27,0.89,,Excel Upload
SYS0004293,RET-BUSINESSOBJECTS-04293,Application,BS000454,Regional Risk Service 0454,Retail Banking,SAP,BusinessObjects,Analytics,4.2,Production,On-Prem,UK,Retail Banking Platform Team,Low,False,Internal,Tolerate,Supported,Medium,High,High,141572.17,2016-03-14,2023-11-17,0.749,,Excel Upload
SYS0004294,RIS-SQL-04294,Database,BS000188,Core Data Service 0188,Risk,Microsoft,SQL Server,Database,2012,Development,On-Prem,EU,Risk Platform Team,Medium,False,Internal,Retire,Supported,Medium,High,High,506478.68,2019-10-15,2025-07-21,0.829,,ServiceNow
SYS0004295,SUP-WEBSPHERE-04295,Middleware,BS000021,Operational Compliance Service 0021,Supply Chain,IBM,WebSphere Application Server,Middleware,8.5.5,Production,On-Prem,LATAM,Supply Chain Platform Team,Medium,True,Public,Strategic,Vendor Announced EOL,Medium,Medium,Medium,182763.36,2025-03-19,2025-04-25,0.913,DUP000213,Excel Upload
SYS0004296,MAN-ECC-04296,ERP Module,BS000597,Regulated Billing Service 0597,Manufacturing,SAP,ECC,ERP,EHP8,Development,On-Prem,EU,Manufacturing Platform Team,High,False,Confidential,Retire,Unsupported,High,Medium,Low,223000.83,2016-04-14,2023-09-11,0.979,,Excel Upload
SYS0004297,DAT-SQL-04297,Database,BS000430,Global Data Service 0430,Data & Analytics,Microsoft,SQL Server,Database,2022,DR,Private Cloud,UK,Data & Analytics Platform Team,Medium,False,Confidential,Strategic,Supported,Medium,Medium,Medium,263283.31,2019-06-29,2025-10-28,0.649,,ServiceNow
SYS0004298,WEA-KUBERNETES-04298,Platform,BS000508,Shared Trading Service 0508,Wealth,Open Source,Kubernetes,Container,1.29,Production,Public Cloud,UK,Wealth Platform Team,Medium,False,Confidential,Strategic,Supported,Medium,Low,Medium,39258.35,2021-07-10,2024-05-13,0.528,,ServiceNow
SYS0004299,M&A-VSPHERE-04299,Platform,BS000383,Shared Fulfilment Service 0383,M&A Office,VMware,vSphere,Virtualisation,6.7,Development,On-Prem,UK,M&A Office Platform Team,Medium,False,Internal,Tolerate,Extended Support,Medium,High,Low,98484.79,2008-12-24,2025-02-21,0.817,,ServiceNow
SYS0004300,SEC-LEGACY-04300,Application,BS000278,Regional Ledger Service 0278,Security,Custom,Legacy Java Application,Custom,Java 17,Test,Hybrid,US,Security Platform Team,Low,False,Confidential,Invest,Extended Support,Medium,High,Medium,62221.61,2016-12-25,2025-03-21,0.259,,Excel Upload
SYS0004301,INS-POSTGRESQL-04301,Database,BS000182,Critical Identity Service 0182,Insurance,Open Source,PostgreSQL,Database,12,Development,On-Prem,LATAM,Insurance Platform Team,High,False,Confidential,Invest,Supported,Medium,Severe,Low,78441.03,2014-08-15,2023-04-09,0.707,,Excel Upload
SYS0004302,CUS-WEBLOGIC-04302,Middleware,BS000475,Shared Pricing Service 0475,Customer Operations,Oracle,WebLogic,Middleware,10.3,Production,On-Prem,APAC,Customer Operations Platform Team,Critical,False,Internal,Tolerate,Extended Support,Medium,Low,Low,768372.47,2020-12-14,2024-10-08,0.886,,BMC
SYS0004303,CUS-NSX-04303,Platform,BS000599,Shared Policy Service 0599,Customer Operations,VMware,NSX,Network,3.1,Development,On-Prem,UK,Customer Operations Platform Team,High,False,Internal,Invest,Vendor Announced EOL,Medium,High,Medium,26883.8,2018-10-08,2023-03-10,0.529,,EA Repository
SYS0004304,SUP-WINDOWS-04304,Platform,BS000235,Operational Policy Service 0235,Supply Chain,Microsoft,Windows Server,Operating System,2012 R2,Production,On-Prem,APAC,Supply Chain Platform Team,Medium,False,Internal,Tolerate,Supported,High,Medium,Low,117857.47,2013-03-05,2024-11-05,0.679,,ServiceNow
SYS0004305,INS-OPENSHIFT-04305,Platform,BS000018,Regulated Procurement Service 0018,Insurance,Red Hat,OpenShift,Container,4.10,Production,Mainframe,US,Insurance Platform Team,High,False,Confidential,Strategic,Extended Support,Low,Medium,High,132764.34,2015-07-08,2025-06-22,0.656,,EA Repository
SYS0004306,MAN-VSPHERE-04306,Platform,BS000113,Shared Compliance Service 0113,Manufacturing,VMware,vSphere,Virtualisation,8.0,DR,Public Cloud,US,Manufacturing Platform Team,Medium,True,Confidential,Strategic,Supported,Medium,Medium,Medium,78024.65,2010-01-04,2023-05-25,0.637,,SAM Tool
SYS0004307,INS-MAINFRAME-04307,Middleware,BS000418,Shared Compliance Service 0418,Insurance,Custom,Mainframe Integration Service,Integration,COBOL-CICS,DR,On-Prem,UK,Insurance Platform Team,Low,False,Confidential,Invest,Supported,High,High,High,106263.28,2025-03-21,2023-11-20,0.513,,ServiceNow
SYS0004308,RET-AI-NATIVE-04308,Custom Application,BS000170,Operational Workforce Service 0170,Retail Banking,Custom,AI-Native Application,Custom,v0,Production,Mainframe,US,Retail Banking Platform Team,Medium,False,Confidential,Invest,Vendor Announced EOL,Critical,High,Low,169641.19,2015-12-15,2024-07-05,0.65,,ServiceNow
SYS0004309,DIG-S4HANA-04309,ERP Module,BS000587,Global Treasury Service 0587,Digital Channels,SAP,S/4HANA,ERP,2021,Production,Public Cloud,APAC,Digital Channels Platform Team,High,False,Internal,Tolerate,Supported,Medium,Severe,Low,133298.34,2016-12-06,2023-08-13,0.775,,ServiceNow
SYS0004310,COM-WINDOWS-04310,Platform,BS000196,Operational Portal Service 0196,Commercial Banking,Microsoft,Windows Server,Operating System,2012 R2,DR,Public Cloud,US,Commercial Banking Platform Team,High,False,Internal,Tolerate,Supported,Medium,High,High,137748.85,2011-05-27,2024-04-05,0.755,,Excel Upload
SYS0004311,M&A-HANA-04311,Database,BS000356,Shared Pricing Service 0356,M&A Office,SAP,HANA,Database,2.0 SPS07,Production,On-Prem,APAC,M&A Office Platform Team,Medium,False,Restricted,Tolerate,Unsupported,High,Medium,Low,204662.95,2011-09-22,2024-06-18,0.8,,ServiceNow
SYS0004312,RIS-RHEL-04312,Platform,BS000164,Shared Ledger Service 0164,Risk,Red Hat,RHEL,Operating System,8,Production,On-Prem,Global,Risk Platform Team,High,False,Internal,Strategic,Supported,Medium,Medium,Critical,97317.29,2017-06-06,2024-12-08,0.792,,Archer
SYS0004313,RET-POSTGRESQL-04313,Database,BS000328,Digital Customer Service 0328,Retail Banking,Open Source,PostgreSQL,Database,13,Production,Private Cloud,Global,Retail Banking Platform Team,High,False,Internal,Invest,Supported,Low,Medium,Medium,27841.75,2012-06-06,2025-03-29,0.243,DUP000181,Excel Upload
SYS0004314,SEC-WEBSPHERE-04314,Middleware,BS000489,Core Ledger Service 0489,Security,IBM,WebSphere Application Server,Middleware,8.5.5,Production,Private Cloud,Global,Security Platform Team,Critical,False,Internal,Migrate,Vendor Announced EOL,Medium,Medium,High,361583.47,2018-12-18,2023-02-02,0.922,,Excel Upload
SYS0004315,WEA-DB2-04315,Database,BS000573,Critical Customer Service 0573,Wealth,IBM,Db2,Database,11.5,Production,Mainframe,APAC,Wealth Platform Team,Critical,True,Confidential,Strategic,Supported,Medium,High,Low,1109841.79,2019-06-07,2023-11-05,0.31,,ServiceNow
SYS0004316,INS-VSPHERE-04316,Platform,BS000533,Digital Fulfilment Service 0533,Insurance,VMware,vSphere,Virtualisation,8.0,Test,On-Prem,Global,Insurance Platform Team,Low,True,Restricted,Migrate,Vendor Announced EOL,Medium,High,Low,42543.81,2021-03-04,2024-04-21,0.843,,ServiceNow
SYS0004317,SUP-AI-NATIVE-04317,Custom Application,BS000366,Global Billing Service 0366,Supply Chain,Custom,AI-Native Application,Custom,v2,Production,On-Prem,US,Supply Chain Platform Team,Medium,True,Internal,Tolerate,Extended Support,High,Low,Low,134546.83,2021-08-15,2024-09-27,0.678,,ServiceNow
SYS0004318,MAN-NSX-04318,Platform,BS000330,Critical Claims Service 0330,Manufacturing,VMware,NSX,Network,3.2,Pre-Production,Public Cloud,EU,Manufacturing Platform Team,High,False,Confidential,Migrate,Vendor Announced EOL,Low,Medium,Medium,1247179.09,2008-04-23,2025-08-22,0.806,,ServiceNow
SYS0004319,SUP-KUBERNETES-04319,Platform,BS000235,Operational Policy Service 0235,Supply Chain,Open Source,Kubernetes,Container,1.24,Production,Private Cloud,APAC,Supply Chain Platform Team,High,False,Restricted,Tolerate,Supported,Medium,High,High,9105.02,2008-01-14,2026-03-23,0.767,,ServiceNow
SYS0004320,SUP-ECC-04320,ERP Module,BS000712,Critical Trading Service 0712,Supply Chain,SAP,ECC,ERP,6.0,Test,Private Cloud,EU,Supply Chain Platform Team,Low,False,Confidential,Strategic,Unsupported,High,Low,Low,139180.22,2009-02-22,2024-08-04,0.858,,EA Repository
SYS0004321,LEG-VSPHERE-04321,Platform,BS000529,Global Risk Service 0529,Legal,VMware,vSphere,Virtualisation,6.7,Production,Private Cloud,US,Legal Platform Team,High,False,Internal,Tolerate,Extended Support,Medium,Low,High,81803.62,2010-02-21,2023-01-25,0.719,,ServiceNow
SYS0004322,LEG-KUBERNETES-04322,Platform,BS000642,Enterprise Ledger Service 0642,Legal,Open Source,Kubernetes,Container,1.27,Pre-Production,On-Prem,Global,Legal Platform Team,Critical,False,Restricted,Strategic,Unsupported,Medium,High,Low,57673.5,2018-09-01,2025-02-13,0.826,,Excel Upload
SYS0004323,INS-PIPO-04323,Middleware,BS000533,Digital Fulfilment Service 0533,Insurance,SAP,PI/PO,Integration,7.31,Development,On-Prem,APAC,Insurance Platform Team,Medium,False,Internal,Strategic,Extended Support,Medium,High,Critical,95379.83,2021-02-01,2024-04-19,0.508,,Excel Upload
SYS0004324,RIS-VCENTER-04324,Platform,BS000063,Core Treasury Service 0063,Risk,VMware,vCenter,Virtualisation,6.7,Test,Hybrid,UK,Risk Platform Team,Medium,False,Restricted,Strategic,Unsupported,Medium,Medium,Medium,48847.31,2008-08-02,2023-04-11,0.963,,ServiceNow
